1977/339   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:07 0.74 357.46 213.24  0.69 1662  12.16   356.9  83070. -0.88 -0.98   7.53   2.72  -0.95 0.17 0.21 0.24 -1.00  -1.0     -1. 10.76 357.5  75809.
 0:00:48 0.74 357.46 213.24  0.69 1662  12.10   357.5  68426. -1.37 -1.02   7.38   3.04  -0.79 0.18 0.23 0.26 -1.00  -1.0     -1. 11.10 358.6  80243.
 0:01:28 0.74 357.46 213.23  0.69 1662  12.34   358.5  76781. -1.24 -0.92   7.54   2.77  -0.69 0.17 0.20 0.17 -1.00  -1.0     -1. 11.14 357.9  72165.
 0:02:09 0.74 357.46 213.23  0.68 1662  13.01   356.5  75134. -1.15 -1.16   7.56   2.20   0.00 0.19 0.55 0.71 -1.00  -1.0     -1. 11.15 358.4  91860.
 0:02:49 0.74 357.46 213.22  0.68 1662  12.85   357.6  91006. -0.83 -1.37   7.67   1.62  -0.11 0.26 0.44 0.55 -1.00  -1.0     -1. 10.50 358.2  86753.
 0:03:30 0.74 357.46 213.21  0.68 1662  12.32   357.6 100527. -0.19 -0.98   7.70   1.54  -0.77 0.23 0.56 0.43 -1.00  -1.0     -1. 10.75 357.1  96177.
 0:04:10 0.74 357.46 213.21  0.68 1662  12.55   359.1  72749. -1.09 -0.70   7.07   3.29  -1.37 0.28 0.42 0.29 -1.00  -1.0     -1. 11.13 357.1  70228.
 0:04:51 0.74 357.46 213.20  0.68 1662  12.54   356.0  67113. -1.26 -1.12   6.81   3.66  -1.49 0.29 0.30 0.44 -1.00  -1.0     -1. 10.91 356.1  62328.
 0:05:31 0.74 357.46 213.20  0.68 1662  12.97   359.0  66077. -1.48 -0.60   6.59   3.89  -1.57 0.19 0.28 0.30 -1.00  -1.0     -1. 11.18 358.7  64326.
 0:06:12 0.74 357.46 213.19  0.68 1662  12.90   355.1  65391. -1.05 -0.99   6.59   3.96  -0.93 0.39 0.61 0.66 -1.00  -1.0     -1. 10.98 354.6  61604.
 0:06:52 0.74 357.46 213.18  0.68 1662  13.00   359.3  65365. -1.57 -1.04   6.44   3.96  -2.09 0.30 0.42 0.93 -1.00  -1.0     -1. 11.33 358.9  64102.
 0:07:33 0.74 357.47 213.18  0.68 1662  12.30   357.6  63056. -1.84 -0.20   6.34   4.21  -2.02 0.35 0.56 0.43 -1.00  -1.0     -1. 10.81 358.6  57111.
 0:08:13 0.74 357.47 213.17  0.68 1662  13.07   361.9  57205. -2.57 -0.44   6.17   4.60  -1.54 0.34 0.53 0.50  0.13 368.7  93179. 11.41 363.0  58518.
 0:08:54 0.74 357.47 213.16  0.68 1662  13.14   356.2  64638. -1.64 -0.61   6.80   3.73  -1.21 0.33 0.41 0.34 -1.00  -1.0     -1. 10.74 357.4  58807.
 0:09:34 0.74 357.47 213.16  0.68 1662  13.45   360.3  72788. -1.25 -1.34   6.98   3.20  -0.37 0.21 0.56 0.36 -1.00  -1.0     -1. 11.41 359.8  71054.
 0:10:15 0.74 357.47 213.15  0.68 1662  13.51   355.4  67172. -1.45 -1.57   7.26   2.75  -0.77 0.17 0.27 0.22 -1.00  -1.0     -1. 11.57 357.3  79077.
 0:10:55 0.74 357.47 213.15  0.68 1662  13.09   355.4  77356. -0.91 -1.32   7.46   2.29  -0.94 0.23 0.26 0.28 -1.00  -1.0     -1. 11.00 355.7  75380.
 0:11:36 0.74 357.47 213.14  0.68 1662  12.35   353.9  72506. -0.70 -1.25   7.27   2.24  -0.85 0.40 0.44 0.47 -1.00  -1.0     -1. 11.58 356.0  90106.
 0:12:16 0.74 357.47 213.13  0.68 1662  13.70   358.8  82469. -0.87 -1.36   7.17   2.38  -0.92 0.19 0.20 0.23 -1.00  -1.0     -1. 11.77 358.4  77632.
 0:12:57 0.74 357.47 213.13  0.68 1662  13.46   357.4  73431. -0.98 -1.25   7.15   2.49  -1.15 0.19 0.22 0.21 -1.00  -1.0     -1. 12.11 358.3  83245.
 0:13:37 0.74 357.47 213.12  0.68 1662  13.19   357.0  82504. -1.15 -1.07   7.05   2.54  -1.36 0.17 0.19 0.34 -1.00  -1.0     -1. 11.71 358.1  72272.
 0:14:18 0.74 357.47 213.11  0.68 1662  14.38   359.3  91408. -1.22 -0.70   7.10   2.48  -1.38 0.20 0.39 0.38 -1.00  -1.0     -1. 12.02 358.9  85909.
 0:14:58 0.74 357.47 213.11  0.68 1662  13.53   358.4  83638. -1.17 -1.19   7.19   2.74  -0.97 0.18 0.20 0.18 -1.00  -1.0     -1. 12.09 358.1  76660.
 0:15:39 0.74 357.47 213.10  0.68 1662  14.05   358.2  90112. -1.36 -1.13   7.26   2.61  -0.88 0.18 0.18 0.18 -1.00  -1.0     -1. 12.07 358.4  88313.
 0:16:19 0.74 357.47 213.10  0.68 1662  13.77   357.0  81111. -1.21 -1.31   7.28   2.57  -0.70 0.15 0.15 0.17 -1.00  -1.0     -1. 12.20 357.4  72636.
 0:17:00 0.74 357.47 213.09  0.68 1662  13.78   356.2  72054. -1.01 -1.29   7.29   2.55  -0.78 0.15 0.18 0.16 -1.00  -1.0     -1. 12.45 357.1  85175.
 0:17:40 0.74 357.47 213.08  0.68 1662  13.54   358.5  84242. -1.09 -1.18   7.28   2.53  -0.94 0.14 0.18 0.16 -1.00  -1.0     -1. 11.98 358.9  76524.
 0:18:21 0.74 357.47 213.08  0.68 1662  13.11   356.4  70696. -1.20 -1.04   7.38   2.55  -0.89 0.13 0.17 0.17 -1.00  -1.0     -1. 11.84 358.0  86221.
 0:19:01 0.74 357.47 213.07  0.68 1662  13.71   358.1  87195. -1.24 -1.06   7.38   2.63  -0.85 0.19 0.26 0.20 -1.00  -1.0     -1. 11.78 358.4  73207.
 0:19:42 0.74 357.47 213.07  0.68 1662  13.59   355.4  74754. -1.09 -1.45   7.36   2.46  -0.49 0.15 0.19 0.16 -1.00  -1.0     -1. 11.93 356.9  83229.
 0:20:22 0.74 357.47 213.06  0.68 1662  13.36   359.0  75575. -0.98 -1.46   7.21   2.43  -0.48 0.18 0.25 0.23 -1.00  -1.0     -1. 11.85 358.7  74185.
 0:21:03 0.74 357.47 213.05  0.68 1662  13.83   357.3  73136. -1.37 -1.31   7.29   2.35  -0.33 0.23 0.52 0.34 -1.00  -1.0     -1. 11.85 358.4  87078.
 0:21:43 0.74 357.47 213.05  0.68 1662  14.03   357.4  85451. -1.00 -1.58   7.34   2.31  -0.15 0.17 0.24 0.22 -1.00  -1.0     -1. 11.98 357.9  77141.
 0:22:24 0.74 357.47 213.04  0.68 1662  13.55   357.1  74240. -0.89 -1.78   7.28   2.22   0.06 0.17 0.16 0.20 -1.00  -1.0     -1. 11.94 357.8  86513.
 0:23:04 0.74 357.47 213.04  0.68 1662  13.77   358.2  83021. -0.88 -1.87   7.31   2.29   0.30 0.16 0.33 0.27 -1.00  -1.0     -1. 11.70 358.3  78044.
 0:23:45 0.74 357.47 213.03  0.68 1662  13.79   357.3  70596. -1.01 -2.86   7.24   2.20   1.80 0.20 0.31 0.19 -1.00  -1.0     -1. 12.01 358.6  83034.
 0:24:25 0.74 357.47 213.02  0.68 1662  13.58   357.1  80461. -0.59 -2.95   7.35   1.54   1.90 0.16 0.24 0.21 -1.00  -1.0     -1. 11.75 358.0  75673.
 0:25:06 0.74 357.47 213.02  0.68 1662  13.42   355.5  72252. -0.74 -2.67   7.30   1.66   2.00 0.16 0.19 0.21 -1.00  -1.0     -1. 11.92 357.1  86318.
 0:25:46 0.74 357.47 213.01  0.68 1662  13.35   357.2  85629. -0.52 -3.00   7.25   1.28   2.25 0.17 0.29 0.28 -1.00  -1.0     -1. 11.44 357.1  77479.
 0:26:27 0.74 357.47 213.01  0.68 1662  13.32   356.4  76654. -0.09 -2.87   7.29   1.38   1.87 0.18 0.27 0.27 -1.00  -1.0     -1. 11.59 357.4  90408.
 0:27:07 0.74 357.47 213.00  0.68 1662  13.39   357.7  84733. -0.64 -3.13   7.24   1.65   2.15 0.29 0.57 0.29 -1.00  -1.0     -1. 11.84 358.4  74728.
 0:27:48 0.74 357.47 213.00  0.68 1662  13.45   354.9  72311. -0.52 -2.53   7.19   1.79   2.21 0.28 0.53 0.50 -1.00  -1.0     -1. 11.83 356.4  82433.
 0:28:28 0.74 357.47 212.99  0.68 1662  13.95   359.7  70550. -1.46 -0.16   6.98   2.77  -1.35 0.32 0.69 1.19 -1.00  -1.0     -1. 12.11 359.5  71603.
 0:29:09 0.74 357.47 212.98  0.68 1662  13.20   358.6  74283. -1.28 -0.37   6.87   2.72  -0.82 0.16 0.24 0.21 -1.00  -1.0     -1. 12.19 359.9  85574.
 0:29:49 0.74 357.47 212.98  0.68 1662  13.71   358.3  93228. -1.10 -0.99   7.08   2.31   0.08 0.19 0.43 0.36 -1.00  -1.0     -1. 11.98 358.9  83661.
 0:30:30 0.74 357.47 212.97  0.68 1662  13.45   359.8 101547. -0.92 -0.90   7.21   1.94  -0.24 0.16 0.18 0.27 -1.00  -1.0     -1. 12.23 358.8  97515.
 0:31:10 0.74 357.47 212.96  0.68 1662  12.86   358.5  99854. -0.71 -1.14   7.38   1.58   0.08 0.17 0.23 0.19 -1.00  -1.0     -1. 11.56 357.7  94991.
 0:31:51 0.74 357.47 212.96  0.68 1662  13.38   358.7 102210. -0.20 -1.62   7.34   1.33   0.81 0.22 0.40 0.31 -1.00  -1.0     -1. 11.62 357.3 102206.
 0:32:31 0.74 357.47 212.95  0.68 1662  13.38   358.8  90694. -0.74 -2.15   7.11   1.99   0.98 0.26 0.36 0.69 -1.00  -1.0     -1. 11.72 358.8  81176.
 0:33:12 0.74 357.47 212.95  0.68 1662  13.56   359.2  96171. -0.42 -1.69   7.17   1.72   1.22 0.18 0.21 0.24 -1.00  -1.0     -1. 12.14 359.2  96135.
 0:33:52 0.74 357.47 212.94  0.68 1662  13.05   358.4  95904. -0.42 -1.71   7.13   1.73   1.17 0.16 0.20 0.24 -1.00  -1.0     -1. 11.46 358.6  86591.
 0:34:33 0.74 357.47 212.93  0.68 1662  13.78   361.9 104003.  0.00  0.00   7.25   1.81   1.30 0.19 0.34 0.38 -1.00  -1.0     -1. 12.18 359.7  97223.
 0:35:14 0.74 357.47 212.93  0.68 1662  12.13   360.0 113524.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.57 360.3 125368.
 0:36:40 0.74 357.47 212.91  0.68 1662  11.30   360.7 111929. -0.88 -2.03   7.53   2.27   0.20 0.21 0.42 0.41 -1.00  -1.0     -1.  9.99 364.3 117672.
 0:37:15 0.74 357.47 212.91  0.68 1662  12.12   361.3 112994. -0.81 -2.26   7.35   2.42   1.09 0.33 0.63 0.77 -1.00  -1.0     -1. 10.62 361.1 107537.
 0:37:55 0.74 357.47 212.90  0.68 1662  12.93   359.5 102544. -0.90 -2.49   7.46   1.71   0.50 0.43 1.05 1.06 -1.00  -1.0     -1. 10.89 363.1 113803.
 0:38:36 0.74 357.47 212.90  0.68 1662  13.92   361.9 100156. -0.28 -1.98   7.74   0.89   0.44 0.19 0.22 0.34 -1.00  -1.0     -1. 11.57 361.2 104016.
 0:39:16 0.74 357.47 212.89  0.68 1662  12.93   360.6  96947. -0.03 -1.90   7.47   1.48   1.40 0.23 0.39 0.45 -1.00  -1.0     -1. 11.14 360.7  88689.
 0:39:57 0.74 357.47 212.88  0.68 1662  12.10   361.8 113342. -0.06 -1.87   7.86   1.09   0.21 0.20 0.28 0.34 -1.00  -1.0     -1. 10.73 360.1 111802.
 0:40:37 0.74 357.47 212.88  0.68 1662  11.90   358.5 108232. -0.50 -2.20   7.38   2.02   1.30 0.19 0.30 0.33 -1.00  -1.0     -1. 10.44 360.9 122805.
 0:41:18 0.74 357.47 212.87  0.68 1662  12.64   358.2 110344.  0.01 -2.11   7.49   1.81   1.07 0.18 0.23 0.27 -1.00  -1.0     -1. 10.82 358.7 110639.
 0:41:58 0.74 357.47 212.86  0.68 1662  12.02   359.1 113631. -0.38 -2.26   7.61   1.36   1.57 0.21 0.58 0.60 -1.00  -1.0     -1. 10.70 360.4 129685.
 0:42:39 0.74 357.47 212.86  0.68 1662  11.67   362.2 109239. -0.30 -2.39   7.57   1.27   2.25 0.21 0.36 0.29 -1.00  -1.0     -1. 10.73 360.2 100949.
 0:43:19 0.74 357.47 212.85  0.68 1662  12.42   360.7  88124.  0.00 -2.76   7.46   0.95   2.65 0.29 0.50 0.65 -1.00  -1.0     -1. 10.63 360.0  81244.
 0:44:40 0.74 357.47 212.84  0.68 1662  11.99   359.8  96651.  0.00 -2.26   7.69   0.95   2.04 0.22 0.28 0.23 -1.00  -1.0     -1. 10.46 359.7  87163.
 0:45:21 0.74 357.47 212.83  0.68 1662  12.12   360.1 104773.  0.29 -2.66   7.39   1.57   2.20 0.52 0.71 0.76 -1.00  -1.0     -1. 10.40 359.0 101657.
 0:46:01 0.74 357.47 212.83  0.68 1662  12.66   357.4  91743. -0.03 -2.88   7.08   1.51   2.72 0.46 0.91 0.66 -1.00  -1.0     -1. 11.14 357.0  85266.
 0:46:42 0.74 357.43 212.78  0.52 1662  -1.00    -1.0     -1. -1.00 -1.00   7.45   2.36   1.62 0.25 0.32 0.31 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:51:27 0.74 357.47 212.78  0.68 1662  12.28   356.4 101742. -0.62 -3.06   7.71   1.93   0.87 0.16 0.23 0.28 -1.00  -1.0     -1. 10.26 356.6 103441.
