1977/045   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:09:11 0.88 319.88  98.63 -3.53 1651  11.79   329.7  14852.  0.78 -2.70   0.00   0.00   0.00 0.00 0.00 0.00  0.27 320.1 126105. 12.39 330.4  20118.
 0:52:23 0.88 319.88  98.23 -3.53 1651  10.45   334.3  18422.  2.88 -0.89   0.00   0.00   0.00 0.00 0.00 0.00  0.54 321.0  42932. 11.38 332.4  20780.
 1:35:35 0.88 319.87  97.83 -3.53 1651  10.51   338.1  23642.  2.93 -2.88   4.89  -6.22   5.68 0.00 0.00 0.00  0.37 337.0  46999. 10.11 335.7  22879.
 2:18:47 0.88 319.87  97.43 -3.54 1651  11.29   349.7  22778.  3.05 -3.00   4.21  -7.36   6.58 0.00 0.00 0.00  0.43 332.6 125845. 11.99 347.7  28700.
 3:01:59 0.88 319.87  97.03 -3.54 1651  11.55   326.6  16544.  3.98  0.49   0.00   0.00   0.00 0.00 0.00 0.00  0.39 311.1  86123. 11.97 324.7  16892.
 3:45:11 0.88 319.86  96.63 -3.54 1651  12.04   343.8  31422.  4.51 -1.35   0.00   0.00   0.00 0.00 0.00 0.00  0.32 340.0 111682. 13.25 341.2  24097.
 4:28:23 0.88 319.86  96.24 -3.55 1651  14.83   334.2  11873.  4.43  1.33   6.59  -8.37   6.72 0.00 0.00 0.00  0.42 337.1  36799. 13.73 332.7  14108.
 5:11:35 0.88 319.85  95.84 -3.55 1651  12.44   339.6  35561.  3.92  0.64   5.49  -7.97   6.20 0.00 0.00 0.00  0.35 323.2  54860. 14.14 336.3  24156.
 5:54:47 0.88 319.85  95.44 -3.55 1651  16.36   336.7  21044.  4.22  0.79   0.00   0.00   0.00 0.00 0.00 0.00  0.51 334.4  80796. 15.37 333.3  19374.
 6:37:59 0.88 319.85  95.04 -3.55 1651  20.24   342.9  25975.  4.01  3.28   0.00   0.00   0.00 0.00 0.00 0.00  0.41 329.7  98493. 20.31 340.7  21989.
